setting_id,source,level,n_models,width,seed,block_size,triangle,cycle_score,centrality_score,phase_residual,detected_order_d,rank_allowed,residual_type,selected_resolution,centrality_improvement_from_previous_level,centrality_improvement_from_permutation_to_block,supports_brauer_projective_interpretation,is_finite_index_candidate,final_decision,selected_level,mean_pairwise_block_residual,max_pairwise_block_residual,used_remainder_block,individual_accuracy_mean,individual_accuracy_max,merge_evaluated,merge_accuracy,merge_notes,notes
mnist_mlp_N4_W32_S1701_B2,real_mnist,permutation,4,32,1701,2,0-1-2,1.1726039399558572,0.9499177595981664,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,0.0016938624053249862,False,False,gl_diagnostic_only,low_rank_GL,0.6406943772129535,1.0758985135648718,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1701_B2,real_mnist,signed_permutation,4,32,1701,2,0-1-2,1.1726039399558572,0.9499177595981664,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,0.0016938624053249862,False,False,gl_diagnostic_only,low_rank_GL,0.6406943772129535,1.0758985135648718,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1701_B2,real_mnist,monomial_phase_or_scale,4,32,1701,2,0-1-2,0.9846414056654978,0.4903098979489816,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.45960786164918477,0.0016938624053249862,False,False,gl_diagnostic_only,low_rank_GL,0.6406943772129535,1.0758985135648718,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1701_B2,real_mnist,block_orthogonal,4,32,1701,2,0-1-2,1.1682442843234788,0.9482238971928414,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.4579139992438598,0.0016938624053249862,False,False,gl_diagnostic_only,low_rank_GL,0.6406943772129535,1.0758985135648718,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W32_S1701_B2,real_mnist,low_rank_GL,4,32,1701,2,0-1-2,0.8447043129076721,0.5332816205173103,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.4149422766755311,0.0016938624053249862,False,False,gl_diagnostic_only,low_rank_GL,0.6406943772129535,1.0758985135648718,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W32_S1701_B2,real_mnist,permutation,4,32,1701,2,0-1-3,1.3228756555322951,0.9921567416492214,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,0.002220785619978627,False,False,gl_diagnostic_only,low_rank_GL,0.6406943772129535,1.0758985135648718,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1701_B2,real_mnist,signed_permutation,4,32,1701,2,0-1-3,1.3228756555322951,0.9921567416492214,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,0.002220785619978627,False,False,gl_diagnostic_only,low_rank_GL,0.6406943772129535,1.0758985135648718,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1701_B2,real_mnist,monomial_phase_or_scale,4,32,1701,2,0-1-3,1.055746254129549,0.4940977221828522,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.4980590194663692,0.002220785619978627,False,False,gl_diagnostic_only,low_rank_GL,0.6406943772129535,1.0758985135648718,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1701_B2,real_mnist,block_orthogonal,4,32,1701,2,0-1-3,1.310331189215118,0.9899359560292428,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.4958382338463906,0.002220785619978627,False,False,gl_diagnostic_only,low_rank_GL,0.6406943772129535,1.0758985135648718,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W32_S1701_B2,real_mnist,low_rank_GL,4,32,1701,2,0-1-3,0.8402631366513594,0.5164870956800536,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.4734488603491892,0.002220785619978627,False,False,gl_diagnostic_only,low_rank_GL,0.6406943772129535,1.0758985135648718,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W32_S1701_B2,real_mnist,permutation,4,32,1701,2,0-2-3,1.2747548783981961,0.9822646028438569,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.001958995839735689,False,False,gl_diagnostic_only,low_rank_GL,0.6406943772129535,1.0758985135648718,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1701_B2,real_mnist,signed_permutation,4,32,1701,2,0-2-3,1.2747548783981961,0.9822646028438569,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.001958995839735689,False,False,gl_diagnostic_only,low_rank_GL,0.6406943772129535,1.0758985135648718,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1701_B2,real_mnist,monomial_phase_or_scale,4,32,1701,2,0-2-3,1.03576421094076,0.48886374188690074,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.4934008609569561,-0.001958995839735689,False,False,gl_diagnostic_only,low_rank_GL,0.6406943772129535,1.0758985135648718,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1701_B2,real_mnist,block_orthogonal,4,32,1701,2,0-2-3,1.2830205735961007,0.9842235986835925,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.4953598567966918,-0.001958995839735689,False,False,gl_diagnostic_only,low_rank_GL,0.6406943772129535,1.0758985135648718,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W32_S1701_B2,real_mnist,low_rank_GL,4,32,1701,2,0-2-3,0.8323846659943269,0.5063216563312763,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.4779019423523162,-0.001958995839735689,False,False,gl_diagnostic_only,low_rank_GL,0.6406943772129535,1.0758985135648718,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W32_S1701_B2,real_mnist,permutation,4,32,1701,2,1-2-3,1.299038105676658,0.9877175393299442,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.0011194567406658251,False,False,gl_diagnostic_only,low_rank_GL,0.6406943772129535,1.0758985135648718,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1701_B2,real_mnist,signed_permutation,4,32,1701,2,1-2-3,1.299038105676658,0.9877175393299442,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.0011194567406658251,False,False,gl_diagnostic_only,low_rank_GL,0.6406943772129535,1.0758985135648718,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1701_B2,real_mnist,monomial_phase_or_scale,4,32,1701,2,1-2-3,1.022563914923068,0.44005259652019285,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5476649428097513,-0.0011194567406658251,False,False,gl_diagnostic_only,low_rank_GL,0.6406943772129535,1.0758985135648718,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1701_B2,real_mnist,block_orthogonal,4,32,1701,2,1-2-3,1.3046062040512603,0.98883699607061,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.5487843995504171,-0.0011194567406658251,False,False,gl_diagnostic_only,low_rank_GL,0.6406943772129535,1.0758985135648718,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W32_S1701_B2,real_mnist,low_rank_GL,4,32,1701,2,1-2-3,0.8307754083286879,0.5056212439484942,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.48321575212211587,-0.0011194567406658251,False,False,gl_diagnostic_only,low_rank_GL,0.6406943772129535,1.0758985135648718,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W32_S1701_B4,real_mnist,permutation,4,32,1701,4,0-1-2,1.1726039399558572,0.9499177595981664,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.012120718380767337,False,False,gl_diagnostic_only,low_rank_GL,0.5986018066899982,0.8673869919160571,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1701_B4,real_mnist,signed_permutation,4,32,1701,4,0-1-2,1.1726039399558572,0.9499177595981664,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.012120718380767337,False,False,gl_diagnostic_only,low_rank_GL,0.5986018066899982,0.8673869919160571,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1701_B4,real_mnist,monomial_phase_or_scale,4,32,1701,4,0-1-2,0.9846414056654978,0.4903098979489816,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.45960786164918477,-0.012120718380767337,False,False,gl_diagnostic_only,low_rank_GL,0.5986018066899982,0.8673869919160571,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1701_B4,real_mnist,block_orthogonal,4,32,1701,4,0-1-2,1.2058906706873698,0.9620384779789337,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.4717285800299521,-0.012120718380767337,False,False,gl_diagnostic_only,low_rank_GL,0.5986018066899982,0.8673869919160571,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W32_S1701_B4,real_mnist,low_rank_GL,4,32,1701,4,0-1-2,0.8447043129076721,0.5332816205173103,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.4287568574616234,-0.012120718380767337,False,False,gl_diagnostic_only,low_rank_GL,0.5986018066899982,0.8673869919160571,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W32_S1701_B4,real_mnist,permutation,4,32,1701,4,0-1-3,1.3228756555322951,0.9921567416492214,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,0.004868488123970449,False,False,gl_diagnostic_only,low_rank_GL,0.5986018066899982,0.8673869919160571,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1701_B4,real_mnist,signed_permutation,4,32,1701,4,0-1-3,1.3228756555322951,0.9921567416492214,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,0.004868488123970449,False,False,gl_diagnostic_only,low_rank_GL,0.5986018066899982,0.8673869919160571,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1701_B4,real_mnist,monomial_phase_or_scale,4,32,1701,4,0-1-3,1.055746254129549,0.4940977221828522,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.4980590194663692,0.004868488123970449,False,False,gl_diagnostic_only,low_rank_GL,0.5986018066899982,0.8673869919160571,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1701_B4,real_mnist,block_orthogonal,4,32,1701,4,0-1-3,1.296965736046668,0.987288253525251,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.49319053134239876,0.004868488123970449,False,False,gl_diagnostic_only,low_rank_GL,0.5986018066899982,0.8673869919160571,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W32_S1701_B4,real_mnist,low_rank_GL,4,32,1701,4,0-1-3,0.8402631366513594,0.5164870956800536,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.4708011578451974,0.004868488123970449,False,False,gl_diagnostic_only,low_rank_GL,0.5986018066899982,0.8673869919160571,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W32_S1701_B4,real_mnist,permutation,4,32,1701,4,0-2-3,1.2747548783981961,0.9822646028438569,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,0.006111913942887126,False,False,gl_diagnostic_only,low_rank_GL,0.5986018066899982,0.8673869919160571,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1701_B4,real_mnist,signed_permutation,4,32,1701,4,0-2-3,1.2747548783981961,0.9822646028438569,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,0.006111913942887126,False,False,gl_diagnostic_only,low_rank_GL,0.5986018066899982,0.8673869919160571,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1701_B4,real_mnist,monomial_phase_or_scale,4,32,1701,4,0-2-3,1.03576421094076,0.48886374188690074,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.4934008609569561,0.006111913942887126,False,False,gl_diagnostic_only,low_rank_GL,0.5986018066899982,0.8673869919160571,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1701_B4,real_mnist,block_orthogonal,4,32,1701,4,0-2-3,1.2513312345095216,0.9761526889009697,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.487288947014069,0.006111913942887126,False,False,gl_diagnostic_only,low_rank_GL,0.5986018066899982,0.8673869919160571,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W32_S1701_B4,real_mnist,low_rank_GL,4,32,1701,4,0-2-3,0.8323846659943269,0.5063216563312763,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.4698310325696934,0.006111913942887126,False,False,gl_diagnostic_only,low_rank_GL,0.5986018066899982,0.8673869919160571,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W32_S1701_B4,real_mnist,permutation,4,32,1701,4,1-2-3,1.299038105676658,0.9877175393299442,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,0.001922797030549095,False,False,gl_diagnostic_only,low_rank_GL,0.5986018066899982,0.8673869919160571,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1701_B4,real_mnist,signed_permutation,4,32,1701,4,1-2-3,1.299038105676658,0.9877175393299442,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,0.001922797030549095,False,False,gl_diagnostic_only,low_rank_GL,0.5986018066899982,0.8673869919160571,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1701_B4,real_mnist,monomial_phase_or_scale,4,32,1701,4,1-2-3,1.022563914923068,0.44005259652019285,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5476649428097513,0.001922797030549095,False,False,gl_diagnostic_only,low_rank_GL,0.5986018066899982,0.8673869919160571,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1701_B4,real_mnist,block_orthogonal,4,32,1701,4,1-2-3,1.2899964839656197,0.9857947422993951,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.5457421457792022,0.001922797030549095,False,False,gl_diagnostic_only,low_rank_GL,0.5986018066899982,0.8673869919160571,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W32_S1701_B4,real_mnist,low_rank_GL,4,32,1701,4,1-2-3,0.8307754083286879,0.5056212439484942,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.48017349835090095,0.001922797030549095,False,False,gl_diagnostic_only,low_rank_GL,0.5986018066899982,0.8673869919160571,False,0.779,0.799,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
