run_id,group_name,family,seed,hidden_width,input_dim,n_train,n_val,n_test,group_order,group_exponent,holonomy_element,holonomy_order,is_holonomy_central,stable_group_action,method,validation_accuracy,test_accuracy,validation_loss,test_loss,selected_by_validation,selector_no_test_leakage,ordinary_sync_residual,branch_action_residual,naive_representation_residual,invariant_pooling_residual,pre_lift_connection_residual,post_lift_connection_residual,invariant_projection_residual,parameter_multiplier,inference_multiplier,branch_count,capacity_matched_to_unlifted,capacity_matched_to_random_branch_control,is_single_model,is_extra_capacity
S3_trivial_coboundary_W12_seed37,S3,trivial_coboundary,37,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,ensemble_upper_bound,0.984,0.9685,0.06878940194458122,0.1260551467002859,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed38,S3,trivial_coboundary,38,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_weight_average,0.928,0.918,0.27972158893019516,0.31711232519031135,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed38,S3,trivial_coboundary,38,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_c2m3_sync,0.958,0.9665,0.16672585896596667,0.13495851380130472,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed38,S3,trivial_coboundary,38,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,naive_regular_representation_no_pooling,0.945,0.9475,0.2161488969133316,0.20565524972201804,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed38,S3,trivial_coboundary,38,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_regular_lift_with_invariant_pooling,0.961,0.966,0.1561157157766096,0.13667199886016515,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed38,S3,trivial_coboundary,38,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_orbit_lift_with_invariant_pooling,0.944,0.9525,0.22130474231781033,0.1879683979829846,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed38,S3,trivial_coboundary,38,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,random_same_branch_count_control,0.93,0.9095,0.274620150088885,0.35044244284983633,False,True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed38,S3,trivial_coboundary,38,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,oracle_true_branch_lift,0.978,0.96,0.09106914837730358,0.1581554843480034,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed38,S3,trivial_coboundary,38,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,greedy_soup,0.95,0.9675,0.19778504531626792,0.13054223714638372,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed38,S3,trivial_coboundary,38,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,ensemble_upper_bound,0.967,0.9765,0.1340218736288321,0.0974319582632933,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed39,S3,trivial_coboundary,39,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_weight_average,0.923,0.928,0.2990941812299341,0.27880055439135154,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed39,S3,trivial_coboundary,39,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_c2m3_sync,0.952,0.972,0.1908942680586302,0.1130870499698193,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed39,S3,trivial_coboundary,39,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,naive_regular_representation_no_pooling,0.935,0.9415,0.2535373523230571,0.2287482416006328,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed39,S3,trivial_coboundary,39,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_regular_lift_with_invariant_pooling,0.957,0.954,0.1691085990053413,0.18227831390602275,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed39,S3,trivial_coboundary,39,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_orbit_lift_with_invariant_pooling,0.952,0.9595,0.18925820150261205,0.16175685438577797,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed39,S3,trivial_coboundary,39,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,random_same_branch_count_control,0.928,0.9245,0.28102451891832897,0.2942066105949201,False,True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed39,S3,trivial_coboundary,39,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,oracle_true_branch_lift,0.973,0.9725,0.10956338399107761,0.11244578666750915,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed39,S3,trivial_coboundary,39,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,greedy_soup,0.978,0.9605,0.09041120998149302,0.15680443795060464,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed39,S3,trivial_coboundary,39,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,ensemble_upper_bound,0.981,0.9815,0.07936274884867069,0.0774668641750974,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed40,S3,trivial_coboundary,40,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_weight_average,0.929,0.9265,0.2780621866709696,0.28560359992690276,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed40,S3,trivial_coboundary,40,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_c2m3_sync,0.968,0.959,0.1292417624814352,0.16212265976100648,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed40,S3,trivial_coboundary,40,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,naive_regular_representation_no_pooling,0.921,0.9475,0.30852843357780807,0.20731751377354352,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed40,S3,trivial_coboundary,40,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_regular_lift_with_invariant_pooling,0.954,0.9635,0.1821569650667847,0.14581741955050082,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed40,S3,trivial_coboundary,40,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_orbit_lift_with_invariant_pooling,0.95,0.9555,0.19628803842146794,0.17745032437279065,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed40,S3,trivial_coboundary,40,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,random_same_branch_count_control,0.916,0.9285,0.3258580618328839,0.27937166841229155,False,True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed40,S3,trivial_coboundary,40,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,oracle_true_branch_lift,0.971,0.97,0.11702418594157046,0.1205229039777229,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed40,S3,trivial_coboundary,40,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,greedy_soup,0.955,0.9655,0.17953496100306957,0.13829079145030446,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed40,S3,trivial_coboundary,40,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,ensemble_upper_bound,0.975,0.972,0.10220894299472566,0.11294573875411774,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed41,S3,trivial_coboundary,41,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_weight_average,0.919,0.9175,0.3123791796091526,0.3203595600483148,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed41,S3,trivial_coboundary,41,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_c2m3_sync,0.965,0.9605,0.1401230355365779,0.15676961946123386,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed41,S3,trivial_coboundary,41,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,naive_regular_representation_no_pooling,0.952,0.9305,0.18958082544637106,0.27244608604091847,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed41,S3,trivial_coboundary,41,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_regular_lift_with_invariant_pooling,0.962,0.9585,0.15136978141476964,0.1652607757817048,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed41,S3,trivial_coboundary,41,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_orbit_lift_with_invariant_pooling,0.942,0.9475,0.2273552166455035,0.20678500547657644,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed41,S3,trivial_coboundary,41,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,random_same_branch_count_control,0.925,0.928,0.291220317804681,0.2806122552445502,False,True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed41,S3,trivial_coboundary,41,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,oracle_true_branch_lift,0.97,0.966,0.12163437566129304,0.13580304787890332,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed41,S3,trivial_coboundary,41,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,greedy_soup,0.979,0.9585,0.08817144769679916,0.1651187676921919,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed41,S3,trivial_coboundary,41,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,ensemble_upper_bound,0.974,0.975,0.10566274395905924,0.1020833634407878,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed42,S3,trivial_coboundary,42,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_weight_average,0.905,0.9285,0.36685113070138403,0.28006172015571146,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed42,S3,trivial_coboundary,42,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_c2m3_sync,0.966,0.96,0.13588166339290075,0.15998113269805797,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed42,S3,trivial_coboundary,42,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,naive_regular_representation_no_pooling,0.957,0.9375,0.17168440110405397,0.24346862992904586,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed42,S3,trivial_coboundary,42,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_regular_lift_with_invariant_pooling,0.955,0.9615,0.17871891257955183,0.15373245176779296,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed42,S3,trivial_coboundary,42,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_orbit_lift_with_invariant_pooling,0.956,0.9575,0.172072423177121,0.16935946809822794,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed42,S3,trivial_coboundary,42,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,random_same_branch_count_control,0.923,0.935,0.297920992382438,0.2536278136345513,False,True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed42,S3,trivial_coboundary,42,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,oracle_true_branch_lift,0.974,0.975,0.10690088613520672,0.10195998908240836,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed42,S3,trivial_coboundary,42,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,greedy_soup,0.973,0.962,0.11066450709905268,0.15178169466021654,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed42,S3,trivial_coboundary,42,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,ensemble_upper_bound,0.972,0.9795,0.11394072784535847,0.08510043171131806,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed43,S3,trivial_coboundary,43,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_weight_average,0.895,0.9185,0.4039561489199508,0.3163171481145268,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed43,S3,trivial_coboundary,43,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_c2m3_sync,0.958,0.957,0.1661237784570913,0.17106803653007874,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed43,S3,trivial_coboundary,43,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,naive_regular_representation_no_pooling,0.946,0.9485,0.21264150289113617,0.2015657789096245,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed43,S3,trivial_coboundary,43,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_regular_lift_with_invariant_pooling,0.96,0.962,0.16026959939090193,0.1503399339551766,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed43,S3,trivial_coboundary,43,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_orbit_lift_with_invariant_pooling,0.955,0.957,0.17751557183893743,0.17034930907005286,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed43,S3,trivial_coboundary,43,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,random_same_branch_count_control,0.931,0.9245,0.2691992765074804,0.2922434898482634,False,True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed43,S3,trivial_coboundary,43,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,oracle_true_branch_lift,0.964,0.9685,0.14465775520846,0.1281412701488183,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed43,S3,trivial_coboundary,43,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,greedy_soup,0.961,0.977,0.15341731002730366,0.09534061174275157,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed43,S3,trivial_coboundary,43,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,ensemble_upper_bound,0.976,0.9625,0.09914657740929221,0.14940396247738652,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed44,S3,trivial_coboundary,44,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_weight_average,0.905,0.929,0.36657929601416367,0.27796291593716677,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed44,S3,trivial_coboundary,44,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_c2m3_sync,0.96,0.965,0.15821444615561842,0.14008593237532355,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed44,S3,trivial_coboundary,44,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,naive_regular_representation_no_pooling,0.934,0.9385,0.2564801384872576,0.24011316129941704,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed44,S3,trivial_coboundary,44,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_regular_lift_with_invariant_pooling,0.955,0.9535,0.17854729326958357,0.1843172805193492,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed44,S3,trivial_coboundary,44,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_orbit_lift_with_invariant_pooling,0.959,0.9585,0.16287628126646747,0.1641304732007364,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed44,S3,trivial_coboundary,44,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,random_same_branch_count_control,0.922,0.927,0.30287956724587584,0.28401178298196345,False,True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed44,S3,trivial_coboundary,44,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,oracle_true_branch_lift,0.97,0.976,0.12114772554214553,0.09873246398352266,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed44,S3,trivial_coboundary,44,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,greedy_soup,0.968,0.9665,0.12839196770457717,0.13399196070839942,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed44,S3,trivial_coboundary,44,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,ensemble_upper_bound,0.982,0.981,0.07641066774618202,0.08000282689128846,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed45,S3,trivial_coboundary,45,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_weight_average,0.923,0.921,0.2976437852809213,0.3077421033912154,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed45,S3,trivial_coboundary,45,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_c2m3_sync,0.972,0.968,0.11285238186758167,0.13035809089750347,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed45,S3,trivial_coboundary,45,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,naive_regular_representation_no_pooling,0.944,0.938,0.2212865572838207,0.2429455208198229,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed45,S3,trivial_coboundary,45,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_regular_lift_with_invariant_pooling,0.962,0.953,0.15200523800277718,0.18600093710386714,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed45,S3,trivial_coboundary,45,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_orbit_lift_with_invariant_pooling,0.945,0.9475,0.21497870248046871,0.20642466264621187,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed45,S3,trivial_coboundary,45,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,random_same_branch_count_control,0.932,0.935,0.2651246747347356,0.25343154125126965,False,True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed45,S3,trivial_coboundary,45,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,oracle_true_branch_lift,0.97,0.971,0.12165435978857195,0.11751159083789657,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed45,S3,trivial_coboundary,45,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,greedy_soup,0.965,0.9605,0.13924331628485603,0.1575527774009294,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed45,S3,trivial_coboundary,45,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,ensemble_upper_bound,0.976,0.9845,0.09898881562044239,0.06670108383379572,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed46,S3,trivial_coboundary,46,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_weight_average,0.916,0.9205,0.32291167905155505,0.3100199426840861,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed46,S3,trivial_coboundary,46,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_c2m3_sync,0.976,0.962,0.09956601942936218,0.15191238154279813,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed46,S3,trivial_coboundary,46,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,naive_regular_representation_no_pooling,0.946,0.928,0.21126295627885436,0.28036787479138925,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed46,S3,trivial_coboundary,46,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_regular_lift_with_invariant_pooling,0.955,0.9575,0.1769659996179439,0.16874780127371025,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed46,S3,trivial_coboundary,46,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_orbit_lift_with_invariant_pooling,0.942,0.965,0.22650655748133972,0.14062439940317797,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed46,S3,trivial_coboundary,46,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,random_same_branch_count_control,0.926,0.9115,0.2882903040015249,0.34106305056491176,False,True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed46,S3,trivial_coboundary,46,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,oracle_true_branch_lift,0.96,0.959,0.15958610773070347,0.16205754821754145,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed46,S3,trivial_coboundary,46,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,greedy_soup,0.968,0.9755,0.12924115944499337,0.10005654021192685,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed46,S3,trivial_coboundary,46,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,ensemble_upper_bound,0.97,0.9635,0.12129800269479427,0.14523351754853428,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed47,S3,trivial_coboundary,47,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_weight_average,0.926,0.9155,0.29093843913470546,0.3286128419238548,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed47,S3,trivial_coboundary,47,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_c2m3_sync,0.973,0.965,0.11215506050549216,0.1408334767815324,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed47,S3,trivial_coboundary,47,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,naive_regular_representation_no_pooling,0.93,0.9295,0.2729069269380877,0.2735622841612831,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed47,S3,trivial_coboundary,47,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_regular_lift_with_invariant_pooling,0.958,0.9625,0.16631055201043904,0.14975799811476975,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed47,S3,trivial_coboundary,47,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_orbit_lift_with_invariant_pooling,0.96,0.949,0.15703401959151803,0.20162118853416716,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
